,cod_propiedad,tipo_propiedad,info_general,nombre_propiedad,precio_a,precio_b,n_dormitorios,n_banos,sup_terreno,sup_util,sup_construida,aval_fiscal,fecha_publicacion,fecha_plusvalia,valor_plusvalia,latitud,longitud
5623,,Departamento,Departamento en Arriendo Vitacura - Metropolitana Ver ubicación,LO CASTILLO-ESPOZ-VITACURA,UF 55,$ 1.624.121,2,3,,87 m²,167 m²,134.363.119,04-09-2020,2020 1ºSem,91,-33.3981,-70.5897
5624,Código: 202078828,Departamento,Departamento en Arriendo Vitacura - Metropolitana Ver ubicación,Club de polo,UF 43,$ 1.269.767,3,2,,140 m²,150 m²,116.216.177,20-06-2021,2020 1ºSem,97,-33.3902,-70.5877
5625,Código: 202376339,Departamento,Departamento en Arriendo Lo Barnechea - Metropolitana Ver ubicación,Líder La Dehesa,$ 580.000,"UF 19,64",1,1,,40 m²,46 m²,53.708.661,13-06-2021,2020 1ºSem,90,-33.3496,-70.5228
5626,Código: 202152497,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,Alameda / Lastarria,$ 300.000,"UF 10,16",1,1,,33 m²,35 m²,44.049.497,06-05-2021,2020 1ºSem,59,-33.4402,-70.6416
5627,Código: 202005254,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,Sta victoria con Carmen,$ 350.000,"UF 11,85",2,1,,45 m²,45 m²,33.382.780,10-06-2021,2020 1ºSem,55,-33.4487,-70.6415
5628,Código: :codigo:,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,Santa Rosa,$ 395.000,"UF 13,38",2,2,,48 m²,52 m²,33.083.809,23-06-2020,2020 1ºSem,50,-33.4456,-70.6451
5629,Código: 28441,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,San Isidro,$ 400.000,"UF 13,55",2,2,,60 m²,63 m²,46.900.352,10-06-2021,2020 1ºSem,50,-33.4436,-70.6446
5630,Código: 1028018146-267,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,SAN ISIDRO,$ 400.000,"UF 13,55",2,2,,50 m²,50 m²,36.206.147,17-06-2021,2020 1ºSem,50,-33.4452,-70.6442
5631,Código: 202376293,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,A metros de la 28 Comisaría de Fuerzas Especiales,$ 290.000,"UF 9,82",1,1,,"32,6 m²","34,7 m²",37.456.276,10-06-2021,2020 1ºSem,55,-33.4489,-70.6425
5632,Código: 202006419,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,Santa Rosa / Tarapaca,$ 330.000,"UF 11,18",2,2,,43 m²,50 m²,35.436.030,29-06-2021,2020 1ºSem,55,-33.447,-70.6455
5633,Código: 202006307,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,Carmen 187,$ 430.000,"UF 14,56",2,2,,70 m²,76 m²,49.545.017,12-06-2021,2020 1ºSem,50,-33.4454,-70.643
5634,Código: 202151779,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,Metro Santa Lucía - Barrio Londres,$ 400.000,"UF 13,55",2,2,,50 m²,52 m²,48.993.828,24-05-2021,2020 1ºSem,55,-33.4473,-70.6469
5635,Código: 1028057036-44,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,Agustinas,$ 330.000,"UF 11,18",1,1,,13 m²,44 m²,28.774.279,28-05-2021,2020 1ºSem,48,-33.4403,-70.6463
5636,,,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,¡¡¡San Isidro entre Tarapaca y Marin!!!!CON COCINA CERRA Y LOGIA*,$ 340.000,"UF 11,51",2,1,,50 m²,53 m²,38.626.588,03-03-2021,2020 1ºSem,55,-33.447,-70.6439
5637,Código: 202135366,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,CURICO,$ 310.000,"UF 10,5",1,1,,36 m²,39 m²,34.520.892,08-06-2021,2020 1ºSem,55,-33.4460369,-70.64156049
5638,Código: 202231701,Departamento,Departamento en Arriendo Lo Barnechea - Metropolitana Ver ubicación,Colegio Los Alerces,$ 950.000,"UF 32,17",2,2,,110 m²,150 m²,161.688.751,24-06-2021,2020 1ºSem,90,-33.3598,-70.5217
5639,Código: 1028060023-12,Departamento,Departamento en Arriendo Lo Barnechea - Metropolitana Ver ubicación,NUEVO SIN USO EL TRANQUE/ LO BARNECHEA,UF 70,$ 2.067.063,3,3,,140 m²,232 m²,3.075.551.689,12-03-2020,2020 1ºSem,90,-33.3594,-70.5233
5640,Código: 1028060023-15,Departamento,Departamento en Arriendo Lo Barnechea - Metropolitana Ver ubicación,EL TRANQUE/ BEAUTIFUL/ BRAND NEW/ YEAR 2019,UF 70,$ 2.067.063,3,3,,136 m²,232 m²,348.567.868,17-12-2019,2020 1ºSem,90,-33.3594,-70.5233
5641,Código: 202005705,Departamento,Departamento en Arriendo Lo Barnechea - Metropolitana Ver ubicación,Clasico 4 dormitorios+ Servicios* Frente al MALL LA DEHESA*,UF 85,$ 2.510.005,4,4,,187 m²,234 m²,220.864.661,27-04-2021,2020 1ºSem,90,-33.3589,-70.5207
5642,Código: 202078628,Departamento,Departamento en Arriendo Las Condes - Metropolitana Ver ubicación,Luz / Presidente Riesco,$ 750.000,"UF 25,4",3,3,,98 m²,106 m²,94.644.534,03-06-2021,2020 1ºSem,87,-33.4094,-70.6009
5643,Código: 1028057049-24,Departamento,Departamento en Arriendo Providencia - Metropolitana Ver ubicación,providencia,$ 630.000,"UF 21,33",2,2,,100 m²,100 m²,54.632.687,02-06-2021,2020 1ºSem,80,-33.4322,-70.6095
5644,Código: 202180565,Departamento,Departamento en Arriendo Providencia - Metropolitana Ver ubicación,Providencia,$ 530.000,"UF 17,95",2,2,,60 m²,65 m²,59.346.240,13-06-2021,2020 1ºSem,80,-33.4359,-70.6035
5645,Código: 202045196,Departamento,Departamento en Arriendo Providencia - Metropolitana Ver ubicación,Pocuro / Holanda,UF 50,$ 1.476.474,3,2,,115 m²,115 m²,151.783.328,29-12-2020,2020 1ºSem,75,-33.4341,-70.6
5646,,,Departamento en Arriendo Providencia - Metropolitana Ver ubicación,Pocuro/Suecia,$ 750.000,"UF 25,4",2,2,,80 m²,,87.821.821,20-05-2021,2020 1ºSem,80,-33.4359,-70.6023
5647,Código: 202054890,Departamento,Departamento en Arriendo Providencia - Metropolitana Ver ubicación,METRO INES DE SUAREZ,$ 500.000,"UF 16,93",1,1,,40 m²,49 m²,46.386.003,07-06-2021,2020 1ºSem,75,-33.4373,-70.6013
5648,Código: :codigo:,,Departamento en Arriendo Providencia - Metropolitana Ver ubicación,Bustos,$ 500.000,"UF 16,93",2,2,,56 m²,"67,5 m²",53.692.031,12-05-2021,2020 1ºSem,75,-33.4397,-70.6037
5649,Código: 202008010,Departamento,Departamento en Arriendo Providencia - Metropolitana Ver ubicación,Eliodoro Yañez,$ 1.500.000,"UF 50,8",4,3,,140 m²,160 m²,177.065.521,28-05-2021,2020 1ºSem,80,-33.43,-70.6041
5650,Código: 202376463,Departamento,Departamento en Arriendo Providencia - Metropolitana Ver ubicación,POCURO,$ 520.000,"UF 17,61",2,2,,81 m²,83 m²,63.146.891,18-06-2021,2020 1ºSem,75,-33.4339,-70.6003
5651,Código: 28031,Departamento,Departamento en Arriendo Ñuñoa - Metropolitana Ver ubicación,Tucapel,$ 420.000,"UF 14,22",1,1,,38 m²,38 m²,,28-05-2021,2020 1ºSem,59,-33.4513,-70.6265
5652,Código: 14908,Departamento,Departamento en Arriendo Ñuñoa - Metropolitana Ver ubicación,Mujica 99,$ 400.000,"UF 13,55",2,2,,53 m²,58 m²,54.423.547,23-06-2020,2020 1ºSem,59,-33.4508,-70.6296
5653,Código: 202271374,Departamento,Departamento en Arriendo Ñuñoa - Metropolitana Ver ubicación,San Eugenio - Suarez Mujica,$ 480.000,"UF 16,25",2,2,,58 m²,70 m²,50.017.362,17-06-2021,2020 1ºSem,70,-33.4591,-70.6247
5654,Código: 202003176,Departamento,Departamento en Arriendo Ñuñoa - Metropolitana Ver ubicación,AMOBLADO //DUBLE ALMEYDA // REP DE ISRAEL,$ 520.000,"UF 17,61",2,2,,76 m²,82 m²,72.551.000,17-06-2020,2020 1ºSem,68,-33.4546,-70.6208
5655,Código: 202376171,Departamento,Departamento en Arriendo Ñuñoa - Metropolitana Ver ubicación,A cuatro minutos de la Estación Irarrázaval,$ 550.000,"UF 18,63",2,2,,55 m²,60 m²,67.827.725,05-06-2021,2020 1ºSem,59,-33.4505,-70.6286
5656,Código: 52949,Departamento,Departamento en Arriendo Ñuñoa - Metropolitana Ver ubicación,Lo Encalada/Av. Irarrázaval,$ 450.000,"UF 15,24",3,2,,70 m²,,36.445.057,28-05-2021,2020 1ºSem,68,-33.4529,-70.6251
5657,Código: 202053279,Departamento,Departamento en Arriendo Ñuñoa - Metropolitana Ver ubicación,IRARRAZAVAL / DUBLE ALMEYDA,$ 510.000,"UF 17,27",2,2,,65 m²,65 m²,61.563.027,08-06-2021,2020 1ºSem,68,-33.4541,-70.6222
5658,Código: 202224613,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,Metro Irarrazaval,$ 245.000,"UF 8,3",1,1,,30 m²,30 m²,25.702.507,25-09-2020,2020 1ºSem,56,-33.4586,-70.6296
5659,Código: 52732,Departamento,Departamento en Arriendo Ñuñoa - Metropolitana Ver ubicación,AV. EL CONDEL(AG)/IRARRAZAVAL,$ 500.000,"UF 16,93",2,2,,48 m²,,43.568.834,11-05-2021,2020 1ºSem,59,-33.452,-70.6248
5660,,,,,,,,,,,,,,,,,
5661,Código: Add1059824,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,San Camilo,$ 350.000,"UF 11,85",2,2,,48 m²,48 m²,31.415.386,30-04-2021,2020 1ºSem,55,-33.4454535,-70.6353273
5662,Código: 1028061030-10,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,Lira,$ 350.000,"UF 11,85",2,1,,60 m²,60 m²,4.442.806,18-06-2021,2020 1ºSem,55,-33.4463,-70.6399
5663,,,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,EXCELENTE UBICACIÓN SANTIAGO CENTRO,$ 350.000,"UF 11,85",2,1,,51 m²,51 m²,41.705.657,27-05-2021,2020 1ºSem,50,-33.4434,-70.6374
5664,Código: 202027244,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,Metro Parque Bustamante,$ 350.000,"UF 11,85",2,1,,40 m²,41 m²,36.358.739,02-06-2021,2020 1ºSem,55,-33.4448,-70.6354
5665,Código: 202005512,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,Estilo Mariposa ESTACIONAMIENTO incluido¡¡,$ 450.000,"UF 15,24",2,2,,50 m²,50 m²,50.691.598,10-06-2021,2020 1ºSem,55,-33.4473,-70.639
5666,,,,Metro Parque Bustamante,$ 290.000,"UF 9,82",1,1,,30 m²,31 m²,25.120.028,02-06-2021,2020 1ºSem,55,-33.4448,-70.6354
5667,,,,Metro Parque Bustamante,$ 290.000,"UF 9,82",1,1,,30 m²,31 m²,25.120.028,02-06-2021,2020 1ºSem,55,-33.4448,-70.6354
5668,Código: Add1071493,Departamento,Departamento en Arriendo Las Condes - Metropolitana Ver ubicación,"Av Cristóbal Colon, amplio y luminoso",$ 1.200.000,"UF 40,64",4,3,130 m²,120 m²,120 m²,130.079.126,22-05-2021,,,-33.4190192,-70.5744068
5669,,,Departamento en Arriendo Las Condes - Metropolitana Ver ubicación,malvas,$ 630.000,"UF 21,33",2,2,,61 m²,61 m²,61.172.536,26-06-2021,2020 1ºSem,81,-33.4115,-70.571
5670,Código: 202036874,Departamento,Departamento en Arriendo Las Condes - Metropolitana Ver ubicación,La Capitanía / Metro Manquehue,UF 19,$ 561.060,1,1,,46 m²,50 m²,52.339.985,03-06-2021,2020 1ºSem,81,-33.4115,-70.572
5671,Código: 202015343,Departamento,Departamento en Arriendo Las Condes - Metropolitana Ver ubicación,Puerta del sol - Estadio Español,UF 16,$ 472.471,1,1,,35 m²,35 m²,52.230.204,28-04-2021,2020 1ºSem,81,-33.4128,-70.578
5672,Código: 202078672,Departamento,Departamento en Arriendo Las Condes - Metropolitana Ver ubicación,Av. Cristóbal Colón con Manquehue,$ 720.000,"UF 24,38",3,2,,100 m²,110 m²,95.042.576,15-06-2021,2020 1ºSem,73,-33.4186,-70.5708
5673,Código: Add1069180,Departamento,Departamento en Arriendo Las Condes - Metropolitana Ver ubicación,Oportunidad a dos cuadras de metro Escuela Militar,UF 16,$ 472.471,1,1,35 m²,35 m²,35 m²,52.230.204,17-05-2021,2020 1ºSem,81,-33.4127437,-70.5781156
5674,Código: 201114622,Casa,Casa en Arriendo Las Condes - Metropolitana Ver ubicación,Neveria / Jorge VI,UF 81,$ 2.391.887,4,3,495 m²,300 m²,,56.812.930,24-06-2021,2020 1ºSem,85,-33.4117,-70.574
5675,Código: D5109,Departamento,Departamento en Arriendo Las Condes - Metropolitana Ver ubicación,APOQUINDO / WARREN SMITH,$ 1.500.000,"UF 50,8",3,3,,140 m²,,,11-03-2019,2020 1ºSem,81,-33.4108,-70.5742
5676,Código: 1028018010-371,Departamento,Departamento en Arriendo Providencia - Metropolitana Ver ubicación,Hernando de Aguirre,UF 60,$ 1.771.768,4,3,,171 m²,195 m²,157.516.806,16-06-2021,2020 1ºSem,75,-33.4298,-70.5978
5677,Código: 1028056007-77,Departamento,Departamento en Arriendo Providencia - Metropolitana Ver ubicación,Hernando de Aguirre,UF 26,$ 767.766,2,2,,58 m²,70 m²,72.215.011,25-05-2021,2020 1ºSem,75,-33.4286,-70.5982
5678,Código: 202043890,Departamento,Departamento en Arriendo Providencia - Metropolitana Ver ubicación,Carlos Antúnez / Hernando de Aguirre,$ 390.000,"UF 13,21",1,1,,45 m²,45 m²,43.768.253,28-10-2019,2020 1ºSem,75,-33.4257,-70.5981
5679,Código: 202078407,Departamento,Departamento en Arriendo Providencia - Metropolitana Ver ubicación,Plaza Las Lilas - Providencia,$ 960.000,"UF 32,51",3,3,,120 m²,136 m²,107.311.945,16-05-2021,2020 1ºSem,75,-33.4292,-70.595
5680,Código: 202078337,Departamento,Departamento en Arriendo Providencia - Metropolitana Ver ubicación,LOs Claveles Hernando de Aguirre Plaza Las Lilas,UF 26,$ 767.766,2,2,,73 m²,"96,1 m²",93.783.262,11-05-2021,2020 1ºSem,75,-33.4276,-70.5964
5681,,,Departamento en Arriendo Ñuñoa - Metropolitana Ver ubicación,Los Aliagas - Francisco Villagra,$ 610.000,"UF 20,66",2,2,,74 m²,"76,5 m²",85.474.937,16-06-2021,2020 1ºSem,72,-33.4565,-70.5742
5682,,,Departamento en Arriendo Ñuñoa - Metropolitana Ver ubicación,Los Aliagas - Francisco Villagra,$ 610.000,"UF 20,66",2,2,,74 m²,"76,5 m²",85.474.937,16-06-2021,2020 1ºSem,72,-33.4565,-70.5742
5683,Código: 202078793,Departamento,Departamento en Arriendo Ñuñoa - Metropolitana Ver ubicación,Mall Plaza Egaña / Ñuñoa,$ 450.000,"UF 15,24",1,2,,49 m²,57 m²,57.661.724,17-06-2021,2020 1ºSem,72,-33.4544,-70.5731
5684,Código: 1028057049-19,Departamento,Departamento en Arriendo Ñuñoa - Metropolitana Ver ubicación,Diagonal Oriente,$ 500.000,"UF 16,93",2,2,,62 m²,62 m²,64.640.605,02-06-2021,2020 1ºSem,64,-33.4584,-70.5741
5685,Código: 202181826,Departamento,Departamento en Arriendo Ñuñoa - Metropolitana Ver ubicación,Cauquenes,$ 470.000,"UF 15,92",2,2,,55 m²,54 m²,54.730.248,12-05-2021,2020 1ºSem,72,-33.4551,-70.5768
5686,Código: 202181826,Departamento,Departamento en Arriendo Ñuñoa - Metropolitana Ver ubicación,Cauquenes,$ 470.000,"UF 15,92",2,2,,55 m²,54 m²,54.730.248,12-05-2021,2020 1ºSem,72,-33.4551,-70.5768
5687,Código: 29163,Casa,Casa en Arriendo Ñuñoa - Metropolitana Ver ubicación,Fenelon,$ 1.400.000,"UF 47,41",5,2,200 m²,160 m²,,94.475.185,30-06-2021,2020 1ºSem,53,-33.4556,-70.5743
5688,Código: 53337,Casa,Casa en Arriendo Lo Barnechea - Metropolitana Ver ubicación,Av. La Dehesa/Berna,$ 1.800.000,"UF 60,96",3,3,460 m²,178 m²,,255.377.036,20-06-2021,2020 1ºSem,84,-33.3298,-70.5175
5689,Código: 201011631,Casa,Casa en Arriendo Lo Barnechea - Metropolitana Ver ubicación,Berna,$ 2.300.000,"UF 77,89",5,4,600 m²,240 m²,,229.734.052,28-05-2021,2020 1ºSem,84,-33.3289,-70.5179
5690,Código: 202007855,Departamento,Departamento en Arriendo Providencia - Metropolitana Ver ubicación,Universidad San Sebastián / Luis Thayer Ojeda,$ 500.000,"UF 16,93",1,1,,"46,2 m²","51,4 m²",50.163.865,30-03-2021,2020 1ºSem,75,-33.4226,-70.6016
5691,Código: 201045363,Casa,Casa en Arriendo Providencia - Metropolitana Ver ubicación,Los Leones / Lota,UF 190,$ 5.610.601,,8,493 m²,"551,2 m²",,448.165.140,12-03-2021,,,-33.4237,-70.6047
5692,Código: 1028076024-17,Departamento,Departamento en Arriendo Providencia - Metropolitana Ver ubicación,"AMOBLADO, A PASOS DEL METRO",$ 650.000,"UF 22,01",2,2,,70 m²,83 m²,53.713.046,05-06-2021,2020 1ºSem,73,-33.4225,-70.6093
5693,Código: FPA4548,Departamento,Departamento en Arriendo Providencia - Metropolitana Ver ubicación,Bosque Norte - Las Hortensias/ Los Leones,$ 820.000,"UF 27,77",4,3,,96 m²,120 m²,95.637.734,06-05-2020,2020 1ºSem,75,-33.4273,-70.6006
5694,Código: 1575238,Departamento,Departamento en Arriendo Providencia - Metropolitana Ver ubicación,"Dúplex Exclusivo, Amoblado/Tour virtual",$ 1.650.000,"UF 55,88",2,3,,97 m²,227 m²,129.385.640,23-02-2021,2020 1ºSem,80,-33.4247,-70.6055
5695,,,Departamento en Arriendo Providencia - Metropolitana Ver ubicación,Santa Magdalena,$ 380.000,"UF 12,87",1,1,,40 m²,40 m²,32.027.306,30-06-2021,2020 1ºSem,73,-33.4209,-70.6096
5696,Código: 29167,Departamento,Departamento en Arriendo Providencia - Metropolitana Ver ubicación,Santa Magdalena,$ 380.000,"UF 12,87",1,1,,40 m²,40 m²,32.027.306,30-06-2021,2020 1ºSem,73,-33.4209,-70.6096
5697,Código: 202711679,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,Rosas / Teatinos,$ 360.000,"UF 12,19",2,1,,44 m²,46 m²,43.113.133,08-06-2021,2020 1ºSem,52,-33.4356,-70.6564
5698,Código: 202101779,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,General Mackenna con Amunategui,$ 450.000,"UF 15,24",2,2,,63 m²,63 m²,63.638.899,02-06-2021,2020 1ºSem,52,-33.4334,-70.6574
5699,Código: 202078894,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,Metro Cal y Canto,UF 17,$ 502.001,1,1,,"41,4 m²","43,4 m²",35.810.755,27-06-2021,2020 1ºSem,52,-33.4335,-70.6546
5700,Código: 202006210,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,Full Amoblado Santo Domingo/ Metro Santa Ana/1D-1B 50 M2/w1,$ 400.000,"UF 13,55",1,1,,40 m²,50 m²,596.613,04-06-2021,2020 1ºSem,52,-33.4378,-70.6579
5701,Código: 202374968,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,Rosas,$ 350.000,"UF 11,85",2,2,,45 m²,47 m²,54.843.422,16-03-2021,2020 1ºSem,52,-33.4358,-70.6571
5702,Código: 202376520,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,Amunategui,$ 420.000,"UF 14,22",2,1,,55 m²,55 m²,62.491.836,24-06-2021,2020 1ºSem,52,-33.4342,-70.6573
5703,Código: 202053272,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,"Santo Domingo, cercano a Metro Santa Ana, Metro Plaza de Armas y Bellas Artes / Mall Vivo",$ 350.000,"UF 11,85",2,2,,52 m²,127 m²,53.469.079,24-06-2021,2020 1ºSem,48,-33.4368,-70.6549
5704,,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,CATEDRAL / COMPAÑIA DE JESUS,$ 380.000,"UF 12,87",1,1,,36 m²,42 m²,27.586.286,30-06-2021,2020 1ºSem,52,-33.4385,-70.6594
5705,Código: 201078755,Casa,Casa en Arriendo La Reina - Metropolitana Ver ubicación,José Zapiola- Ossandón -Condominio,"UF 46,6",$ 1.376.073,3,3,284 m²,145 m²,,98.599.536,15-06-2021,2020 1ºSem,57,-33.4407,-70.6211
5706,Código: 202006301,Departamento,Departamento en Arriendo Ñuñoa - Metropolitana Ver ubicación,VILLA OLIMPICA/ SALVADOR SUR,$ 480.000,"UF 16,25",3,2,,87 m²,,16.270.350,12-06-2021,2020 1ºSem,36,-33.44472025,-70.62443569
5707,Código: 201374055,Casa,Casa en Arriendo Providencia - Metropolitana Ver ubicación,Dr Torres Boonen / Rancagua,$ 1.250.000,"UF 42,33",5,3,170 m²,160 m²,,102.573.948,05-06-2021,,,-33.4403,-70.6252
5708,Código: 201374055,Casa,Casa en Arriendo Providencia - Metropolitana Ver ubicación,Dr Torres Boonen / Rancagua,$ 1.250.000,"UF 42,33",5,3,170 m²,160 m²,,102.573.948,05-06-2021,,,-33.4403,-70.6252
5709,Código: 1028061059-1,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,Santa Elena,$ 430.000,"UF 14,56",2,1,,50 m²,50 m²,33.412.037,18-06-2021,2020 1ºSem,56,-33.4656,-70.6285
5710,Código: 1028061029-46,Departamento,Departamento en Arriendo Ñuñoa - Metropolitana Ver ubicación,San Eugenio,$ 280.000,"UF 9,48",1,1,,24 m²,24 m²,25.118.256,29-06-2021,2020 1ºSem,58,-33.4637,-70.6247
5711,,,,,$ 590.000,"UF 19,98",2,1,,60 m²,60 m²,39.094.592,25-09-2020,2020 1ºSem,75,-33.4439,-70.6043
5712,Código: 21411,Departamento,Departamento en Arriendo Providencia - Metropolitana Ver ubicación,Plaza Pedro de Valdivia/Bustos,$ 680.000,"UF 23,03",3,2,,90 m²,,79.065.052,08-06-2021,2020 1ºSem,75,-33.4401,-70.606
5713,Código: 202078929,Departamento,Departamento en Arriendo Providencia - Metropolitana Ver ubicación,Suecia esquina Diego de Almagro,UF 25,$ 738.237,2,2,,"73,6 m²","81,7 m²",147.751.919,01-07-2021,2020 1ºSem,75,-33.4423,-70.6018
5714,Código: 202026127,Departamento,Departamento en Arriendo Las Condes - Metropolitana Ver ubicación,"San Damian, Las Condes",UF 85,$ 2.510.005,3,3,,250 m²,270 m²,300.774.548,15-03-2019,2020 1ºSem,82,-33.381,-70.5275
5715,Código: 26691,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,AGUSTINAS,$ 280.000,"UF 9,48",1,1,,36 m²,36 m²,32.863.553,29-04-2021,2020 1ºSem,52,-33.4418,-70.6592
5716,Código: 71,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,METRO LOS HEROES,$ 350.000,"UF 11,85",2,1,,48 m²,50 m²,36.909.421,12-06-2021,2020 1ºSem,52,-33.4433,-70.6591
5717,,,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,Moneda,$ 225.000,"UF 7,62",1,1,,34 m²,36 m²,25.433.959,22-05-2021,2020 1ºSem,52,-33.4423,-70.6584
5718,,,:direccion: Ver ubicación,:titulo:,:precioUF:,:precioDespliegue:,:dormitoriosText:,1,,27 m²,27 m²,28.218.779,10-06-2021,2020 1ºSem,51,-33.4492,-70.6543
5719,Código: 6966,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,HUERFANOS/AMUNATEGUI,$ 600.000,"UF 20,32",3,2,,65 m²,65 m²,70.940.508,16-06-2021,2020 1ºSem,52,-33.4404,-70.6567
5720,Código: 202006107,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,TARAPACA / METRO MONEDA,$ 270.000,"UF 9,14",1,1,,33 m²,35 m²,23.812.309,25-05-2021,2020 1ºSem,51,-33.448,-70.6539
5721,Código: Add759341,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,MONEDA / TUCAPEL JIMENES,$ 350.000,"UF 11,85",1,1,,33 m²,36 m²,,21-11-2019,2020 1ºSem,52,-33.4426735,-70.6591939
5722,Código: 27824,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,Lord Cochrane,$ 390.000,"UF 13,21",2,2,,46 m²,51 m²,45.623.282,24-05-2021,2020 1ºSem,51,-33.4484,-70.6554
5723,Código: 202024524,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,Zenteno / Alonso Ovalle,$ 265.000,"UF 8,97",1,1,,30 m²,30 m²,20.429.594,06-05-2021,2020 1ºSem,48,-33.44626653,-70.65320113
5724,Código: 6965,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,HUERFANOS / AMUNÁTEGUI,$ 400.000,"UF 13,55",1,1,,50 m²,50 m²,47.478.558,16-06-2021,2020 1ºSem,52,-33.4404,-70.6566
5725,Código: TT-1762138,Departamento,Departamento en Arriendo La Florida - Metropolitana Ver ubicación,"ATAHUALPA 235 A, La Florida",$ 490.000,"UF 16,59",3,2,,77 m²,,60.958.531,21-06-2021,2020 1ºSem,39,-33.51802761,-70.60747328
5726,Código: TT-1738996,Departamento,Departamento en Arriendo La Florida - Metropolitana Ver ubicación,"Atahualpa 235 Depto 404-D, La Florida",$ 480.000,"UF 16,25",3,2,,82 m²,,,18-05-2021,2020 1ºSem,39,-33.51815428,-70.60701295
5727,Código: TT-1742943,Departamento,Departamento en Arriendo La Florida - Metropolitana Ver ubicación,"Vicuña Mackena Oriente 6553, La Florida",$ 495.000,"UF 16,76",3,2,,"60,7 m²",,,24-05-2021,2020 1ºSem,48,-33.5147845,-70.6050882
5728,Código: 35579,Departamento,Departamento en Arriendo Estación Central - Metropolitana Ver ubicación,Coronel Godoy,$ 260.000,"UF 8,8",1,1,,34 m²,34 m²,,28-06-2021,2020 1ºSem,37,-33.4529,-70.6943
5729,Código: 1489,Departamento,Departamento en Arriendo Estación Central - Metropolitana Ver ubicación,Toro Mazote,$ 310.000,"UF 10,5",2,1,,50 m²,50 m²,,16-06-2021,2020 1ºSem,60,-33.4559,-70.6914
5730,Código: 25799,Departamento,Departamento en Arriendo Estación Central - Metropolitana Ver ubicación,Placilla,$ 400.000,"UF 13,55",2,2,,56 m²,57 m²,,16-06-2021,2020 1ºSem,60,-33.4564,-70.6942
5731,Código: 19111,Departamento,Departamento en Arriendo Estación Central - Metropolitana Ver ubicación,Buzo Sobenes,$ 180.000,"UF 6,1",1,1,,23 m²,23 m²,,29-06-2021,,,-33.45,-70.698
5732,Código: 34677,Departamento,Departamento en Arriendo Estación Central - Metropolitana Ver ubicación,Avenida Ecuador,$ 270.000,"UF 9,14",1,1,,34 m²,38 m²,,24-06-2021,2020 1ºSem,37,-33.4536,-70.6989
5733,Código: 28938,Departamento,Departamento en Arriendo Estación Central - Metropolitana Ver ubicación,Constantino,$ 250.000,"UF 8,47",1,1,,27 m²,28 m²,,26-06-2021,,,-33.4505,-70.6963
5734,,,:direccion: Ver ubicación,San Gumercindo,$ 290.000,"UF 9,82",2,1,,37 m²,40 m²,,29-06-2021,2020 1ºSem,37,-33.4514,-70.6951
5735,,,,,,,,,,,,,,,,,-70.6957
5736,Código: 35479,Departamento,Departamento en Arriendo Estación Central - Metropolitana Ver ubicación,Recreo,$ 280.000,"UF 9,48",1,1,,32 m²,37 m²,,27-06-2021,,,-33.4575,-70.6957
