,cod_propiedad,tipo_propiedad,info_general,nombre_propiedad,precio_a,precio_b,n_dormitorios,n_banos,sup_terreno,sup_util,sup_construida,aval_fiscal,fecha_publicacion,fecha_plusvalia,valor_plusvalia,latitud,longitud
114,Código: 102072360,Departamento,Departamento en Venta Usado Lo Barnechea - Metropolitana Ver ubicación,SANTA BLANCA - CAM.LA CAPELLANIA,UF 9.200,$ 271.671.216,2,2,,95 m²,115 m²,98.934.677,16-01-2020,2020 1ºSem,85,-33.3564,-70.5323
115,Código: 101073953,Casa,Casa en Venta Usado Lo Barnechea - Metropolitana Ver ubicación,LAS PATAGUAS,UF 35.000,$ 1.033.531.800,6,5,1.144 m²,400 m²,,460.058.418,18-03-2020,2020 1ºSem,79,-33.3521,-70.5355
116,Código: Add696707,Casa,Casa en Venta Usado Lo Barnechea - Metropolitana Ver ubicación,CASA LA DEHESA CENTRAL,UF 34.900,$ 1.030.578.852,4,4,1.252 m²,343 m²,343 m²,465.042.509,07-08-2019,2020 1ºSem,79,-33.3521101,-70.5325364
117,Código: 101035501,Casa,Casa en Venta Usado Lo Barnechea - Metropolitana Ver ubicación,Las Pataguas,UF 51.800,$ 1.529.627.064,4,4,1.787 m²,750 m²,,938.721.886,02-01-2020,2020 1ºSem,79,-33.3539,-70.5363
118,Código: 101057786,Casa,Casa en Venta Usado Lo Barnechea - Metropolitana Ver ubicación,José Alcalde Délano / Santa Blanca,UF 28.500,$ 841.590.180,6,5,1.260 m²,410 m²,410 m²,441.367.475,06-02-2019,2020 1ºSem,87,-33.3549,-70.5322
119,,,,,,$ 885.884.400,5,5,1.355 m²,408 m²,,504.891.640,01-05-2020,,79,-33.3527,-70.5363
120,Código: 101059066,Casa,Casa en Venta Usado Lo Barnechea - Metropolitana Ver ubicación,LAS PATAGUAS CON LA MANADA CERCA DE LA IGLESIA,UF 38.750,$ 1.144.267.350,7,6,1.000 m²,520 m²,600 m²,470.223.378,06-02-2019,2020 1ºSem,79,-33.3503,-70.5353
121,Código: 101372353,Casa,Casa en Venta Usado Pudahuel - Metropolitana Ver ubicación,Lo Prado Abajo,$ 95.000.000,"UF 3.217,12",5,3,99 m²,160 m²,,26.155.263,04-06-2021,2020 1ºSem,39,-33.4307,-70.7716
122,Código: 101374792,Casa,Casa en Venta Usado Renca - Metropolitana Ver ubicación,Jose Manuel Borgoño/ Pedro Nolasco Vial,$ 150.000.000,"UF 5.079,67",3,1,277 m²,180 m²,,31.993.083,23-04-2021,2020 1ºSem,17,-33.4148,-70.6812
123,Código: 101053258,Casa,Casa en Venta Usado Maipú - Metropolitana Ver ubicación,"avenida el descanso , 691",$ 149.900.000,"UF 5.076,28",4,2,146 m²,86 m²,,30.637.224,03-06-2021,2020 1ºSem,36,-33.4698,-70.7492
124,Código: 101375532,Casa,Casa en Venta Usado Colina - Metropolitana Ver ubicación,Las Brisas,UF 19.900,$ 587.636.652,5,4,2.429 m²,282 m²,,280.052.075,18-04-2021,,,-33.2045,-70.676
125,Código: 1028063039-4,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,Manuel Rodriguez Norte,$ 150.000.000,"UF 5.079,67",3,2,,76 m²,76 m²,38.238.296,25-05-2021,,,-33.2045,-70.6773
126,Código: 102008651,Departamento,Departamento en Venta Usado Lo Barnechea - Metropolitana Ver ubicación,Valle Escondido,UF 18.500,$ 546.295.380,3,3,,200 m²,220 m²,226.446.672,28-05-2021,,,-33.3524,-70.4929
127,Código: 101078683,Casa,Casa en Venta Usado Las Condes - Metropolitana Ver ubicación,Fleming,UF 18.700,$ 552.201.276,5,5,596 m²,200 m²,,114.490.688,08-06-2021,2020 1ºSem,93,-33.424,-70.5261
128,Código: 1028024051-124,Departamento,Departamento en Venta Usado Las Condes - Metropolitana Ver ubicación,vital apoquindo,UF 2.385,$ 70.427.809,2,1,,43 m²,43 m²,14.080.555,15-04-2020,2020 1ºSem,68,-33.4234,-70.5289
129,Código: 101005062,Casa,Casa en Venta Usado Las Condes - Metropolitana Ver ubicación,AV. Alejandro Fleming / Vital Apoquindo,UF 14.720,$ 434.673.945,5,3,373 m²,240 m²,,116.179.729,02-06-2021,2020 1ºSem,93,-33.424,-70.5261
130,Código: 1028061026-94,Casa,Casa en Venta Usado Colina - Metropolitana Ver ubicación,Casas de Chacabuco,UF 3.100,$ 91.541.388,,,6.297 m²,,,29.920.313,19-05-2021,,,-33.0248,-70.6852
131,Código: 29092,Casa,Casa en Venta Usado Lo Barnechea - Metropolitana Ver ubicación,CAMINO DEL CORREGIDOR,UF 49.500,$ 1.461.709.260,6,6,2.061 m²,692 m²,,655.452.809,30-06-2021,2020 1ºSem,60,-33.3567,-70.507
132,Código: 27709,Casa,Casa en Venta Usado Lo Barnechea - Metropolitana Ver ubicación,Los Prados,UF 16.000,$ 472.471.680,3,3,400 m²,160 m²,,131.003.375,19-05-2021,2020 1ºSem,60,-33.3517,-70.5058
133,Código: 1131,Casa,Casa en Venta Usado Lo Barnechea - Metropolitana Ver ubicación,LA DEHESA CENTRAL,UF 14.995,$ 442.794.552,5,6,716 m²,188 m²,,,02-08-2019,2020 1ºSem,60,-33.3516,-70.5044
134,Código: 52779,Casa,Casa en Venta Usado Lo Barnechea - Metropolitana Ver ubicación,(VR) ESTADIO BARNECHEA/(VR) CERRO 18,$ 56.500.000,"UF 1.913,34",3,1,32 m²,32 m²,,14.963.896,15-05-2021,2020 1ºSem,60,-33.355,-70.5007
135,Código: Add503117,Casa,Casa en Venta Usado Lo Barnechea - Metropolitana Ver ubicación,Hermosa casa rústica en Los Prados de La Dehesa,UF 13.500,$ 398.647.980,4,3,393 m²,,139 m²,131.003.375,18-07-2018,2020 1ºSem,60,-33.3516742,-70.5057633
136,Código: 50028,Casa,Casa en Venta Usado Lo Barnechea - Metropolitana Ver ubicación,AV LO BARNECHEA/CALLE VECINAL,UF 7.350,$ 217.041.678,3,2,127 m²,95 m²,,70.746.082,13-12-2020,2020 1ºSem,60,-33.3581,-70.5045
137,Código: 22365,Departamento,Departamento en Venta Usado Lo Barnechea - Metropolitana Ver ubicación,Lastra,UF 4.200,$ 124.023.816,3,2,,58 m²,60 m²,57.876.292,26-01-2021,2020 1ºSem,66,-33.3568,-70.5035
138,Código: 101374936,Casa,Casa en Venta Usado La Florida - Metropolitana Ver ubicación,Geronimo de Alderete con Jardin Alto,UF 7.787,$ 229.946.060,5,3,260 m²,140 m²,,74.813.534,16-03-2021,2020 1ºSem,45,-33.5287,-70.556
139,Código: 102008011,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,Portales / Esperanza,UF 3.900,$ 115.164.972,3,2,,53 m²,55 m²,39.235.688,22-05-2021,2020 1ºSem,36,-33.4432,-70.6753
140,,,,,,,,1,164 m²,164 m²,,26.817.535,08-06-2021,,,-33.4147,-70.6684
141,Código: 102070774,Departamento,Departamento en Venta Usado Independencia - Metropolitana Ver ubicación,ATENCION INVERSIONISTAS!! SECTOR AVDA. INDEPENDENCIA,UF 2.450,$ 72.347.226,2,2,,50 m²,54 m²,24.038.040,12-09-2019,2020 1ºSem,46,-33.4119,-70.6641
142,Código: 1028024107-7,Departamento,Departamento en Venta Usado Independencia - Metropolitana Ver ubicación,El Molino,UF 1.925,$ 56.844.249,2,1,,37 m²,37 m²,19.891.958,07-06-2021,2020 1ºSem,41,-33.4181,-70.6651
143,Código: 102376421,Departamento,Departamento en Venta Usado Independencia - Metropolitana Ver ubicación,El Molino / Av. Fermín Vivaceta,UF 2.400,$ 70.870.752,2,1,,43 m²,45 m²,24.850.520,18-06-2021,2020 1ºSem,41,-33.4181,-70.6643
144,Código: 101376444,Casa,Casa en Venta Usado Maipú - Metropolitana Ver ubicación,Fiestas Patrias / Cordillera de Los Andes,$ 63.000.000,"UF 2.133,46",3,1,62 m²,74 m²,,14.710.156,17-06-2021,2020 1ºSem,34,-33.4866,-70.7668
145,Código: 1028026083-14,Casa,Casa en Venta Usado Maipú - Metropolitana Ver ubicación,El Rosal,$ 120.000.000,"UF 4.063,74",3,2,118 m²,80 m²,,35.827.450,02-07-2021,2020 1ºSem,34,-33.486,-70.7682
146,Código: 101006287,Casa,Casa en Venta Usado Maipú - Metropolitana Ver ubicación,Maipú la reforma,$ 95.000.000,"UF 3.217,12",4,2,190 m²,131 m²,,31.242.959,10-06-2021,2020 1ºSem,34,-33.4883,-70.7662
147,Código: 101376524,Casa,Casa en Venta Usado Pudahuel - Metropolitana Ver ubicación,Américo Vespucio / Papa San Juan,$ 120.000.000,"UF 4.063,74",3,2,180 m²,72 m²,,42.055.373,24-06-2021,2020 1ºSem,43,-33.4568,-70.7653
148,Código: 1028079011-5,Departamento,Departamento en Venta Usado San Joaquín - Metropolitana Ver ubicación,Av. Carlos Valdovinos,UF 2.580,$ 76.186.058,1,1,,40 m²,40 m²,31.970.706,20-04-2021,,,-33.4881,-70.619
149,Código: 1028061026-97,Departamento,Departamento en Venta Usado Macul - Metropolitana Ver ubicación,A. Escuela Agrícola,UF 3.370,$ 99.514.347,2,2,,3 m²,56 m²,44.598.005,30-05-2021,2020 1ºSem,51,-33.4892,-70.6158
150,Código: 1028018146-242,Departamento,Departamento en Venta Usado San Joaquín - Metropolitana Ver ubicación,Avenida Vicuña Mackenna,UF 2.703,$ 79.818.184,2,1,,46 m²,"02,3 m²",33.635.653,26-05-2021,,,-33.4864,-70.6198
151,Código: 101008119,Casa,Casa en Venta Usado Colina - Metropolitana Ver ubicación,Jose Rabat / Los Montes,UF 13.000,$ 383.883.240,4,4,354 m²,133 m²,,137.269.504,16-06-2021,,,-33.2607,-70.6446
152,Código: 101008089,Casa,Casa en Venta Usado Colina - Metropolitana Ver ubicación,Condominio Los Montes / Piedra Roja,UF 12.200,$ 360.259.656,3,4,370 m²,139 m²,,137.269.504,07-06-2021,,,-33.2607,-70.6446
153,Código: 932,Casa,Casa en Venta Usado Colina - Metropolitana Ver ubicación,CHICUREO / AERÓDROMO,UF 19.000,$ 561.060.120,5,4,5.800 m²,320 m²,,,07-05-2019,,,-33.2695,-70.6492
154,Código: 101008108,Casa,Casa en Venta Usado Colina - Metropolitana Ver ubicación,Condominio Los Montes / Piedra Roja,UF 12.200,$ 360.259.656,3,4,420 m²,139 m²,,137.269.504,08-06-2021,,,-33.2607,-70.6446
155,Código: 27871,Casa,Casa en Venta Usado Colina - Metropolitana Ver ubicación,"Avenida José Rabat 9380, Condominio Los Montes",UF 13.500,$ 398.647.980,3,3,446 m²,179 m²,,111.587.080,28-05-2021,,,-33.2607,-70.6446
156,Código: 51691,Casa,Casa en Venta Usado Peñalolén - Metropolitana Ver ubicación,Av. Consistorial/Camino Peñalolén,$ 150.000.000,"UF 5.079,67",5,2,145 m²,130 m²,,31.468.166,11-03-2021,2020 1ºSem,31,-33.4657,-70.541
157,Código: 1028024050-181,Departamento,Departamento en Venta Usado Recoleta - Metropolitana Ver ubicación,Maravillosa Vista Despejada,UF 3.090,$ 91.246.093,2,2,,60 m²,62 m²,28.455.008,20-05-2021,2020 1ºSem,44,-33.4259,-70.6462
158,Código: 41648,Departamento,Departamento en Venta Usado Recoleta - Metropolitana Ver ubicación,Santos Dumont/Metro Cerro Blanco,UF 3.584,$ 105.833.656,2,2,,54 m²,58 m²,43.907.195,15-08-2019,2020 1ºSem,42,-33.4223,-70.6447
159,Código: 53198,Departamento,Departamento en Venta Usado Recoleta - Metropolitana Ver ubicación,Metro Cerro Blanco y Hospitales/Av Recoleta,$ 92.000.000,"UF 3.115,53",3,1,,64 m²,,25.974.196,10-06-2021,,,-33.4212,-70.6499
160,Código: 101078624,Casa,Casa en Venta Usado Recoleta - Metropolitana Ver ubicación,LORETO - SANTA FILOMENA,UF 5.200,$ 153.553.296,4,2,260 m²,120 m²,,101.260.613,02-06-2021,,,-33.4288,-70.6411
161,Código: 24184,Departamento,Departamento en Venta Usado Recoleta - Metropolitana Ver ubicación,Avda Perú,UF 2.900,$ 85.635.492,1,1,,42 m²,42 m²,27.970.283,01-03-2021,2020 1ºSem,48,-33.4213,-70.6402
162,Código: 1028072005-15,Departamento,Departamento en Venta Usado Conchalí - Metropolitana Ver ubicación,Avenida Dorsal,$ 75.000.000,"UF 2.539,83",3,2,,64 m²,64 m²,24.175.634,04-06-2021,2020 1ºSem,26,-33.3961,-70.6618
163,Código: 101712173,Casa,Casa en Venta Usado Colina - Metropolitana Ver ubicación,Lo Pinto - Liray- Colegio Trewhela´s,UF 15.850,$ 468.042.258,6,5,5.000 m²,380 m²,,246.380.772,24-04-2021,,,-33.2508,-70.7188
164,Código: 6930,Departamento,Departamento en Venta Usado Ñuñoa - Metropolitana Ver ubicación,AMAPOLAS / AV. OSSA,UF 4.800,$ 141.741.504,1,1,,46 m²,"49,5 m²",54.055.334,15-06-2021,2020 1ºSem,81,-33.4398,-70.574
165,Código: 101038024,Casa,Casa en Venta Usado Ñuñoa - Metropolitana Ver ubicación,Diego de Almagro/ Bremen,UF 17.100,$ 504.954.108,8,4,524 m²,"265,4 m²","265,4 m²",192.725.781,30-01-2019,2020 1ºSem,72,-33.438,-70.5793
166,Código: 1578047,Departamento,Departamento en Venta Usado Ñuñoa - Metropolitana Ver ubicación,Departamento a pasos de Tobalaba,UF 7.700,$ 227.376.996,3,3,,97 m²,104 m²,99.721.812,16-06-2021,2020 1ºSem,81,-33.4376,-70.5781
167,Código: 101181901,Casa,Casa en Venta Usado La Reina - Metropolitana Ver ubicación,Sánchez Fontecilla,UF 9.950,$ 293.818.326,4,2,160 m²,100 m²,,61.754.160,27-06-2021,2020 1ºSem,69,-33.4349,-70.5751
168,Código: 102078678,Departamento,Departamento en Venta Usado La Reina - Metropolitana Ver ubicación,AMERICO VESPUCIO / BILBAO,UF 6.299,$ 186.006.194,2,2,,70 m²,75 m²,76.203.644,08-06-2021,2020 1ºSem,64,-33.4323,-70.5755
169,Código: FLR1901,Casa,Casa en Venta Usado La Reina - Metropolitana Ver ubicación,Las Arañas - Country Club - Sánchez Fontecilla,UF 8.000,$ 236.235.840,5,2,170 m²,140 m²,,61.754.160,06-05-2020,2020 1ºSem,69,-33.4349,-70.5751
170,Código: 101376132,Casa,Casa en Venta Usado Talagante - Metropolitana Ver ubicación,Colegio Trebulco,UF 19.990,$ 590.294.305,4,4,5.000 m²,560 m²,,174.903.155,04-06-2021,,,-33.6987,-70.8925
171,Código: 52249,Departamento,Departamento en Venta Usado La Florida - Metropolitana Ver ubicación,Walker Martinez/Av. Américo Vespucio,UF 2.750,$ 81.206.070,2,2,,42 m²,,29.679.005,07-04-2021,2020 1ºSem,48,-33.5222,-70.5965
172,Código: 101376372,Casa,Casa en Venta Usado Maipú - Metropolitana Ver ubicación,"Cercana al mall, Supermercado Santa Isabel",UF 7.500,$ 221.471.100,5,3,300 m²,160 m²,,76.522.365,17-06-2021,2020 1ºSem,35,-33.5599,-70.7833
173,Código: 53147,Casa,Casa en Venta Usado San Joaquín - Metropolitana Ver ubicación,Pintor Durero (AG)/Av. Departamental,$ 102.000.000,"UF 3.454,18",5,3,160 m²,145 m²,,21.655.887,08-06-2021,2020 1ºSem,24,-33.5079,-70.6315
174,Código: 101037096,Casa,Casa en Venta Usado Pirque - Metropolitana Ver ubicación,Pirque,UF 24.500,$ 723.472.260,3,3,15.000 m²,350 m²,,34.306.248,02-01-2020,,,-33.6266,-70.5446
175,Código: 102376127,Departamento,Departamento en Venta Usado La Florida - Metropolitana Ver ubicación,Walker Martinez/Tobalaba,$ 99.000.000,"UF 3.352,58",3,2,,68 m²,70 m²,56.433.594,31-05-2021,2020 1ºSem,45,-33.5219,-70.5601
176,Código: 28074,Departamento,Departamento en Venta Usado Maipú - Metropolitana Ver ubicación,Los Cancilleres,$ 60.000.000,"UF 2.031,87",3,1,,52 m²,55 m²,17.092.993,31-05-2021,2020 1ºSem,28,-33.486,-70.7395
177,Código: 101375357,Casa,Casa en Venta Usado Maipú - Metropolitana Ver ubicación,Simon Bolivar/ Isabel Riquelme,$ 68.000.000,"UF 2.302,78",2,1,78 m²,60 m²,,19.971.635,08-04-2021,2020 1ºSem,32,-33.4832,-70.7364
178,,,,,,,,,,,,,,,,-33.4894,-70.7371
179,,,,,$ 70.000.000,"UF 2.370,51",3,1,,59 m²,,16.362.973,17-04-2021,,,-33.4251,-70.6859
180,Código: 102073658,Departamento,Departamento en Venta Usado Quinta Normal - Metropolitana Ver ubicación,Rivas Vicuña / Aguirre,UF 1.938,$ 57.228.132,3,1,,50 m²,52 m²,17.476.933,21-02-2020,2020 1ºSem,31,-33.4294,-70.6829
181,Código: 24282,Casa,Casa en Venta Usado Maipú - Metropolitana Ver ubicación,Pasaje Domingo Faustino Sarmiento,$ 95.000.000,"UF 3.217,12",4,1,132 m²,107 m²,,35.731.796,23-03-2021,2020 1ºSem,32,-33.5347,-70.7831
182,Código: 101181855,Casa,Casa en Venta Usado La Reina - Metropolitana Ver ubicación,Plaza Ossadon-Echeñique,UF 15.500,$ 457.706.940,5,3,358 m²,162 m²,,107.303.701,24-09-2020,2020 1ºSem,67,-33.4441,-70.5454
183,Código: 354189,Casa,Casa en Venta Usado La Reina - Metropolitana Ver ubicación,ECHEÑIQUE,UF 20.500,$ 605.354.340,5,4,574 m²,280 m²,,178.026.839,09-02-2021,2020 1ºSem,67,-33.4426,-70.5403
184,Código: 5068,Casa,Casa en Venta Usado La Reina - Metropolitana Ver ubicación,Carlos Ossandon,UF 33.000,$ 974.472.840,4,5,2.500 m²,300 m²,,460.867.092,05-11-2020,2020 1ºSem,67,-33.4472,-70.5438
185,Código: 101374767,Casa,Casa en Venta Usado La Reina - Metropolitana Ver ubicación,Cercana a Estación Metro Eduardo Castillo Castillo Velasco,$ 300.000.000,"UF 10.159,34",4,2,490 m²,187 m²,,124.141.077,03-03-2021,2020 1ºSem,67,-33.4617,-70.5531
186,Código: Add822964,Casa,Casa en Venta Usado Ñuñoa - Metropolitana Ver ubicación,José Manuel Infante,UF 11.000,$ 324.824.280,4,2,202 m²,100 m²,100 m²,52.703.624,02-03-2020,2020 1ºSem,58,-33.4608614,-70.6189876
187,Código: 2187,Casa,Casa en Venta Usado Colina - Metropolitana Ver ubicación,"Chicureo Poniente, Condominio El Algarrobal I, sitio",UF 22.500,$ 664.413.300,6,4,5.000 m²,485 m²,,266.711.478,05-11-2020,,,-33.2751,-70.7075
188,,,,,,,,,,,,,,,,,
189,Código: 101014617,Casa,Casa en Venta Usado Colina - Metropolitana Ver ubicación,Chicureo Poniente,UF 18.900,$ 558.107.172,4,3,4.286 m²,250 m²,,324.592.741,18-04-2021,,,-33.2791,-70.7036
190,Código: 101014305,Casa,Casa en Venta Usado Colina - Metropolitana Ver ubicación,Chicureo Poniente,UF 20.000,$ 590.589.600,6,4,4.790 m²,378 m²,378 m²,247.892.263,03-01-2020,,,-33.2734,-70.7067
191,Código: 101122739,Casa,Casa en Venta Usado Colina - Metropolitana Ver ubicación,Chicureo Poniente,UF 21.500,$ 634.883.820,4,4,5.000 m²,400 m²,,329.667.414,22-09-2020,,,-33.2797,-70.7047
192,Código: 101032874,Casa,Casa en Venta Usado Puente Alto - Metropolitana Ver ubicación,Av. Eyzaguirre y Santa Av. Rosa,$ 250.000.000,"UF 8.466,12",3,3,2.500 m²,200 m²,,8.688.190,27-05-2021,2020 1ºSem,22,-33.62428756,-70.62532496
193,Código: 102005196,Departamento,Departamento en Venta Usado Cerrillos - Metropolitana Ver ubicación,Poblacion Buzeta,UF 2.750,$ 81.206.070,2,1,,100 m²,100 m²,19.941.862,10-06-2021,,,-33.4827,-70.69
194,Código: 101005196,Casa,Casa en Venta Usado Cerrillos - Metropolitana Ver ubicación,Poblacion Buzeta,UF 2.750,$ 81.206.070,2,1,100 m²,100 m²,,19.941.862,10-06-2021,,,-33.4827,-70.69
195,Código: 101023705,Casa,Casa en Venta Usado Colina - Metropolitana Ver ubicación,Liray - Lo Pinto / Chicureo,UF 14.450,$ 426.700.986,3,4,783 m²,140 m²,,126.814.613,08-06-2021,,,-33.2158,-70.7356
196,Código: 101371886,Casa,Casa en Venta Usado Puente Alto - Metropolitana Ver ubicación,San Hugo/ Don Mateo/ Metro Protectora de la Infancia,$ 80.000.000,"UF 2.709,16",5,1,120 m²,90 m²,,25.010.968,05-10-2020,2020 1ºSem,29,-33.592,-70.5725
197,Código: 51544,Casa,Casa en Venta Usado San Joaquín - Metropolitana Ver ubicación,Venecia/Jorge Canning,$ 48.000.000,"UF 1.625,49",4,1,,111 m²,,7.783.112,07-06-2021,2020 1ºSem,12,-33.4871,-70.636
198,Código: 1028024094-26,Casa,Casa en Venta Usado San Joaquín - Metropolitana Ver ubicación,Av las Industrias,$ 115.000.000,"UF 3.894,41",3,1,165 m²,62 m²,,24.861.751,08-04-2021,2020 1ºSem,35,-33.4812,-70.6304
199,Código: 18459,Casa,Casa en Venta Usado La Cisterna - Metropolitana Ver ubicación,San Juan Bosco,UF 6.871,$ 202.897.057,3,1,393 m²,96 m²,,63.788.761,05-11-2020,2020 1ºSem,31,-33.5287,-70.6649
200,Código: 44948,Casa,Casa en Venta Usado La Cisterna - Metropolitana Ver ubicación,Gran Avenida/Manuel Fischman,UF 6.871,$ 202.897.057,3,1,346 m²,96 m²,,63.788.761,31-12-2020,2020 1ºSem,31,-33.5287,-70.6648
201,Código: 21157,Casa,Casa en Venta Usado La Cisterna - Metropolitana Ver ubicación,Santa Mónica,UF 7.500,$ 221.471.100,2,2,400 m²,90 m²,,30.880.563,17-12-2020,2020 1ºSem,31,-33.5259,-70.6645
202,Código: :codigo:,,:direccion: Ver ubicación,:titulo:,:precioUF:,:precioDespliegue:,:dormitoriosText:,:,:superficieTerreno: m²,:metrosUtiles: m²,:metrosConstruidos: m²,:avaluoFiscalTotalPesos:,:fechaPublicacionDespliegue:,2020 1ºSem,38,-33.5228,-70.6603
203,Código: 101027307,Casa,Casa en Venta Usado El Bosque - Metropolitana Ver ubicación,Paradero 35 Gran Avenida con Claudio Arrau,$ 90.000.000,"UF 3.047,8",6,1,120 m²,164 m²,,21.661.118,17-06-2021,,,-33.5637,-70.6827
204,Código: 51509,Casa,Casa en Venta Usado El Bosque - Metropolitana Ver ubicación,(VR) GRAN AVENIDA JOSE MIGUEL CARRERA/(VR) ROSSINI,$ 250.000.000,"UF 8.466,12",3,4,280 m²,257 m²,,31.634.072,06-03-2021,,,-33.5663,-70.6822
205,Código: 101376119,Casa,Casa en Venta Usado La Florida - Metropolitana Ver ubicación,Santa María de La Estrella con Cerro Blanco,$ 85.000.000,"UF 2.878,48",3,1,101 m²,98 m²,,24.600.919,30-05-2021,2020 1ºSem,22,-33.5535,-70.608
206,Código: 101161956,Casa,Casa en Venta Usado Las Condes - Metropolitana Ver ubicación,Colegio Padre Hurtado y Juanita de los Andes,UF 35.000,$ 1.033.531.800,6,4,930 m²,340 m²,,412.431.022,22-05-2021,2020 1ºSem,92,-33.4085,-70.5127
207,Código: 1028018019-328,Casa,Casa en Venta Usado Las Condes - Metropolitana Ver ubicación,Camino Las Vertientes El alba,UF 24.500,$ 723.472.260,5,5,591 m²,344 m²,,4.207.868,12-06-2021,2020 1ºSem,92,-33.4004,-70.5163
208,Código: 1577484,Casa,Casa en Venta Usado Las Condes - Metropolitana Ver ubicación,San Ramón / General Blanche,UF 21.900,$ 646.695.612,3,4,"557,5 m²",207 m²,,242.626.725,27-05-2021,2020 1ºSem,92,-33.4031,-70.5112
209,Código: 101074304,Casa,Casa en Venta Usado Las Condes - Metropolitana Ver ubicación,Otoñal Oriente,UF 24.800,$ 732.331.104,6,5,560 m²,260 m²,,329.587.673,10-06-2020,2020 1ºSem,92,-33.4077,-70.513
210,Código: 101031884,Casa,Casa en Venta Usado Las Condes - Metropolitana Ver ubicación,otoñal,UF 43.000,$ 1.269.767.640,8,8,2.160 m²,600 m²,600 m²,558.797.645,10-06-2020,2020 1ºSem,73,-33.4071,-70.5176
211,Código: 101070910,Casa,Casa en Venta Usado Las Condes - Metropolitana Ver ubicación,Otoñal,UF 28.500,$ 841.590.180,5,4,1.000 m²,300 m²,,322.862.424,29-09-2019,2020 1ºSem,73,-33.4085,-70.5167
212,Código: 101053144,Casa,Casa en Venta Usado Las Condes - Metropolitana Ver ubicación,LA FUENTE,UF 23.500,$ 693.942.780,4,3,845 m²,277 m²,277 m²,277.939.276,10-06-2020,2020 1ºSem,73,-33.4085,-70.5191
213,Código: 102375330,Departamento,Departamento en Venta Usado Maipú - Metropolitana Ver ubicación,Americo Vespucio / La Reforma,UF 3.500,$ 103.353.180,3,2,,61 m²,61 m²,44.651.807,07-04-2021,,,-33.4817,-70.7559
214,Código: 20529,Casa,Casa en Venta Usado Vitacura - Metropolitana Ver ubicación,Club de Polo / Francisco de Aguirre,UF 29.500,$ 871.119.660,4,4,400 m²,250 m²,,215.177.117,07-06-2021,2020 1ºSem,133,-33.3899,-70.5923
